Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
78,3.0,0.0,0.0,1226.0,18.0,70.0,4574.0,0.1,55.605999999999995,0.0,0.0,791.5910363197327,,,,,,,,,,,,,,,,,,,,,22.91740670490618,17.99135554081783,54.10994731533992,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,1268.0,19.0,42.0,4616.0,0.1,29.505000000000013,0.0,0.0,795.7492311000824,,,,,,,,,,,,,,,,,,,,,11.401870609153022,9.996154497404596,29.084260871898508,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,1309.0,20.0,41.0,4657.0,0.1,12.812999999999988,0.0,0.0,799.7762460708618,,,,,,,,,,,,,,,,,,,,,2.801917457290447,3.949473931286814,12.723555772239804,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,48.0,1.0,48.0,4705.0,0.1,26.607000000000024,0.0,0.0,935.1862161159515,,,,,,,,,,,,,,,,,,,,,8.447480697869688,8.894487256516252,26.25400267785529,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,158.0,2.0,110.0,4815.0,0.1,80.507,0.0,0.0,945.0485754013062,,,,,,,,,,,,,,,,,,,,,34.80389202511751,24.20720475096334,76.83215936380532,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,273.0,3.0,115.0,4930.0,0.1,78.80599999999995,0.0,0.0,955.3483190536499,,,,,,,,,,,,,,,,,,,,,30.716904597754482,23.013677838149754,75.42432920533973,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,338.0,4.0,65.0,4995.0,0.1,37.706999999999994,0.0,0.0,961.7506332397461,,,,,,,,,,,,,,,,,,,,,14.391061283304012,11.564707318087581,36.845234640631865,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,424.0,5.0,86.0,5081.0,0.1,49.308,0.0,0.0,969.7097675800323,,,,,,,,,,,,,,,,,,,,,17.439507184916113,15.203476197474814,47.9039624029407,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,670.0,6.0,246.0,5327.0,0.1,185.808,0.0,0.0,991.3134076595306,,,,,,,,,,,,,,,,,,,,,77.7505578168145,51.63044039449682,167.0152262142659,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,700.0,7.0,30.0,5357.0,0.1,16.005000000000003,0.0,0.0,994.3703825473785,,,,,,,,,,,,,,,,,,,,,5.338949841296316,5.464400372535631,15.876568765723794,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,933.0,8.0,233.0,5590.0,0.1,162.50599999999997,0.0,0.0,1014.8496036529541,,,,,,,,,,,,,,,,,,,,,74.13971407014861,45.62183244084776,145.52234579089153,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,955.0,9.0,22.0,5612.0,0.1,10.404999999999996,0.0,0.0,1017.560299873352,,,,,,,,,,,,,,,,,,,,,3.3187572904345073,3.6748432237431397,10.352682351631351,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,1008.0,10.0,53.0,5665.0,0.1,20.60700000000004,0.0,0.0,1022.6566262245178,,,,,,,,,,,,,,,,,,,,,5.416544645789309,6.285737209008182,20.360624021191533,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,1108.0,11.0,100.0,5765.0,0.1,46.11000000000003,0.0,0.0,1031.7239384651184,,,,,,,,,,,,,,,,,,,,,15.76008452554478,12.74818490433989,44.62319331087397,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,1156.0,12.0,48.0,5813.0,0.1,18.708000000000027,0.0,0.0,1036.4156720638275,,,,,,,,,,,,,,,,,,,,,5.493340748479768,5.788455042890863,18.48126369018966,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,1230.0,13.0,74.0,5887.0,0.1,33.010000000000026,0.0,0.0,1043.543624162674,,,,,,,,,,,,,,,,,,,,,11.587805933002105,8.855028716670773,32.2169039519578,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,1279.0,14.0,49.0,5936.0,0.1,35.50599999999999,0.0,0.0,1048.2783012390137,,,,,,,,,,,,,,,,,,,,,13.869232543156327,11.908377141058933,34.89616503929889,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,1310.0,15.0,31.0,5967.0,0.1,13.706999999999994,0.0,0.0,1051.4126658439636,,,,,,,,,,,,,,,,,,,,,3.9590222758650566,4.6150379784081474,13.611479657283095,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,1337.0,16.0,27.0,5994.0,0.1,11.205999999999994,0.0,0.0,1054.305495262146,,,,,,,,,,,,,,,,,,,,,3.1981724310112503,3.790461873543953,11.141922046533718,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,1506.0,17.0,169.0,6163.0,0.1,105.90700000000001,0.0,0.0,1069.3067452907562,,,,,,,,,,,,,,,,,,,,,47.92261290168242,29.662168099965093,98.00398839241214,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,1567.0,18.0,61.0,6224.0,0.1,43.004999999999995,0.0,0.0,1075.2180638313293,,,,,,,,,,,,,,,,,,,,,16.50515984726185,13.938789068668486,42.0823077825744,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,1610.0,19.0,43.0,6267.0,0.1,20.706000000000017,0.0,0.0,1079.3934614658356,,,,,,,,,,,,,,,,,,,,,6.785438607517176,6.557473335280896,20.455115916594035,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,1937.0,20.0,327.0,6594.0,0.1,211.60599999999985,0.0,0.0,1107.9100003242493,,,,,,,,,,,,,,,,,,,,,96.58160847749947,55.43102352759016,180.38440244835186,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,130.0,1.0,130.0,6724.0,0.1,104.80499999999998,0.0,0.0,1325.1130738258362,,,,,,,,,,,,,,,,,,,,,44.61937638282098,31.185076714151297,99.2027874423305,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,381.0,2.0,251.0,6975.0,0.1,168.10699999999989,0.0,0.0,1347.4529061317444,,,,,,,,,,,,,,,,,,,,,76.94536260842678,43.27166773014834,149.0917483903172,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,500.0,3.0,119.0,7094.0,0.1,70.30599999999998,0.0,0.0,1358.2657556533813,,,,,,,,,,,,,,,,,,,,,28.622877444228365,20.858147601380864,67.03387830687228,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,783.0,4.0,283.0,7377.0,0.1,208.60699999999994,0.0,0.0,1382.9998517036438,,,,,,,,,,,,,,,,,,,,,91.74943643352863,52.42950477320207,183.00774196550046,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,1080.0,5.0,297.0,7674.0,0.1,186.60599999999977,0.0,0.0,1408.9100966453552,,,,,,,,,,,,,,,,,,,,,75.35296773653228,46.355168758039085,164.55511425564697,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,1136.0,6.0,56.0,7730.0,0.1,33.706999999999994,0.0,0.0,1414.4226508140564,,,,,,,,,,,,,,,,,,,,,12.711069307365108,11.058556087102268,33.061269596711384,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,1164.0,7.0,28.0,7758.0,0.1,11.206999999999994,0.0,0.0,1417.2667846679688,,,,,,,,,,,,,,,,,,,,,3.0849386033188098,3.769173491484177,11.142896368948604,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,1230.0,8.0,66.0,7824.0,0.1,27.60600000000001,0.0,0.0,1423.5048007965088,,,,,,,,,,,,,,,,,,,,,10.89447111856213,7.511668334619943,26.940819604564425,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,1252.0,9.0,22.0,7846.0,0.1,8.604999999999995,0.0,0.0,1425.8889083862305,,,,,,,,,,,,,,,,,,,,,2.481908571392621,2.9614322948885654,8.567524492890652,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,1680.0,10.0,428.0,8274.0,0.1,289.10000000000014,0.0,0.0,1463.0267889499664,,,,,,,,,,,,,,,,,,,,,126.48707033072958,66.75153389125597,235.4341667978765,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,1795.0,11.0,115.0,8389.0,0.1,66.70500000000001,0.0,0.0,1473.589032649994,,,,,,,,,,,,,,,,,,,,,26.966366278984147,18.624332017216023,63.73126668001021,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,1868.0,12.0,73.0,8462.0,0.1,33.206000000000024,0.0,0.0,1480.3329272270203,,,,,,,,,,,,,,,,,,,,,9.917661303078734,10.253110814422039,32.54707232244782,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,1923.0,13.0,55.0,8517.0,0.1,38.404999999999994,0.0,0.0,1485.5941121578217,,,,,,,,,,,,,,,,,,,,,15.770110120276334,12.240357617126113,37.61283199454189,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,2009.0,14.0,86.0,8603.0,0.1,52.506000000000014,0.0,0.0,1493.6270170211792,,,,,,,,,,,,,,,,,,,,,22.500225617325178,15.063917666320656,50.672274473582696,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,2092.0,15.0,83.0,8686.0,0.1,42.607,0.0,0.0,1501.25665640831,,,,,,,,,,,,,,,,,,,,,17.766341468287774,13.02379444894386,41.21478200736484,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,2218.0,16.0,126.0,8812.0,0.1,67.00799999999998,0.0,0.0,1512.766093969345,,,,,,,,,,,,,,,,,,,,,26.876546013620157,18.98147614183135,63.74898943215879,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,2252.0,17.0,34.0,8846.0,0.1,20.506000000000014,0.0,0.0,1516.167913198471,,,,,,,,,,,,,,,,,,,,,7.160298496928057,7.101189766389762,20.303135819607846,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,2609.0,18.0,357.0,9203.0,0.1,245.5129999999999,0.0,0.0,1547.3054883480072,,,,,,,,,,,,,,,,,,,,,101.70232768068325,66.42541001106177,209.6243080097075,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,2751.0,19.0,142.0,9345.0,0.1,61.00600000000006,0.0,0.0,1559.9821383953094,,,,,,,,,,,,,,,,,,,,,20.960909711306844,16.627564618795475,58.14578424369761,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,2937.0,20.0,186.0,9531.0,0.1,122.20599999999999,0.0,0.0,1576.4422533512115,,,,,,,,,,,,,,,,,,,,,49.84439450054851,34.26142666846949,113.16115176527687,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,465.0,1.0,465.0,9996.0,0.1,321.40600000000086,0.0,0.0,1877.2615284919739,,,,,,,,,,,,,,,,,,,,,118.49062610728308,80.14253081347569,266.8412745679751,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,532.0,2.0,67.0,10063.0,0.1,47.00699999999999,0.0,0.0,1883.5049030780792,,,,,,,,,,,,,,,,,,,,,19.474185010723424,15.076144664290643,45.79377135321661,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,735.0,3.0,203.0,10266.0,0.1,153.308,0.0,0.0,1901.6957371234894,,,,,,,,,,,,,,,,,,,,,65.09465447118737,43.439896190427405,140.3743935550656,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,844.0,4.0,109.0,10375.0,0.1,71.60700000000003,0.0,0.0,1911.6541974544525,,,,,,,,,,,,,,,,,,,,,28.87417599524405,20.213149855198427,68.59683989947744,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,1060.0,5.0,216.0,10591.0,0.1,140.20600000000002,0.0,0.0,1930.7170186042786,,,,,,,,,,,,,,,,,,,,,62.145611558160965,36.160845560140814,127.03649385465282,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,1484.0,6.0,424.0,11015.0,0.1,283.70699999999977,0.0,0.0,1967.4796633720398,,,,,,,,,,,,,,,,,,,,,114.00099066649695,71.25423995604454,235.84202817172056,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,1512.0,7.0,28.0,11043.0,0.1,12.205999999999994,0.0,0.0,1970.3708944320679,,,,,,,,,,,,,,,,,,,,,3.552475177916659,4.144059881009181,12.130780124487186,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,1619.0,8.0,107.0,11150.0,0.1,58.91199999999999,0.0,0.0,1980.3517229557037,,,,,,,,,,,,,,,,,,,,,22.432303924316827,18.486376377017628,56.6249367286186,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,1790.0,9.0,171.0,11321.0,0.1,116.00600000000003,0.0,0.0,1995.5652396678925,,,,,,,,,,,,,,,,,,,,,54.05143833061116,31.245028104933574,106.97705117075587,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,1901.0,10.0,111.0,11432.0,0.1,58.60700000000002,0.0,0.0,2005.5237362384796,,,,,,,,,,,,,,,,,,,,,24.020096257206507,16.198828506658817,56.05281890043207,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,1984.0,11.0,83.0,11515.0,0.1,65.107,0.0,0.0,2013.2047135829926,,,,,,,,,,,,,,,,,,,,,26.601388533629585,20.64641310437691,63.02507187037764,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,2053.0,12.0,69.0,11584.0,0.1,51.40599999999999,0.0,0.0,2019.6749866008759,,,,,,,,,,,,,,,,,,,,,21.855610279159258,15.937618143680572,49.997908710249774,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,2084.0,13.0,31.0,11615.0,0.1,13.305999999999994,0.0,0.0,2023.0840079784393,,,,,,,,,,,,,,,,,,,,,3.8613753119186565,4.418226216521076,13.212709571764481,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,2148.0,14.0,64.0,11679.0,0.1,35.20799999999999,0.0,0.0,2029.0878338813782,,,,,,,,,,,,,,,,,,,,,11.938330209897536,10.951287121564135,34.5129382300885,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,2290.0,15.0,142.0,11821.0,0.1,95.40699999999998,0.0,0.0,2041.8616421222687,,,,,,,,,,,,,,,,,,,,,44.97641341717793,29.337335101122278,89.19865741092521,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,2375.0,16.0,85.0,11906.0,0.1,46.610000000000014,0.0,0.0,2049.6530928611755,,,,,,,,,,,,,,,,,,,,,20.227932208851332,13.287828589778213,44.98054186543665,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,2611.0,17.0,236.0,12142.0,0.1,146.809,0.0,0.0,2070.37203168869,,,,,,,,,,,,,,,,,,,,,67.03750557876043,40.467037543943114,131.25051846983376,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,2674.0,18.0,63.0,12205.0,0.1,33.00800000000001,0.0,0.0,2076.566858291626,,,,,,,,,,,,,,,,,,,,,9.767900223610782,10.77289151266062,32.45750483808386,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,2928.0,19.0,254.0,12459.0,0.1,177.805,0.0,0.0,2098.8817071914673,,,,,,,,,,,,,,,,,,,,,79.22514176575147,49.427356223271616,157.99765129644078,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,3046.0,20.0,118.0,12577.0,0.1,73.80599999999994,0.0,0.0,2109.5245518684387,,,,,,,,,,,,,,,,,,,,,27.265332366820317,22.003919326019847,70.7300802110571,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,77.0,1.0,77.0,12654.0,0.1,31.41600000000006,0.0,0.0,2388.0109474658966,,,,,,,,,,,,,,,,,,,,,7.7976105726216955,9.500401407196392,30.877307724048517,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,270.0,2.0,193.0,12847.0,0.1,125.71399999999988,0.0,0.0,2405.161348581314,,,,,,,,,,,,,,,,,,,,,45.01276630766872,37.779398433905634,117.26094072312547,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,472.0,3.0,202.0,13049.0,0.1,132.40799999999984,0.0,0.0,2423.0409877300262,,,,,,,,,,,,,,,,,,,,,53.989050875796956,37.699672907458954,121.74558113978755,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,505.0,4.0,33.0,13082.0,0.1,15.805999999999994,0.0,0.0,2426.5899732112885,,,,,,,,,,,,,,,,,,,,,4.773308689270205,5.331318447979604,15.679824782995292,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,630.0,5.0,125.0,13207.0,0.1,66.70600000000003,0.0,0.0,2437.8455398082733,,,,,,,,,,,,,,,,,,,,,27.389845501750756,17.588525301930016,63.409023951159554,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,779.0,6.0,149.0,13356.0,0.1,102.506,0.0,0.0,2451.2324225902557,,,,,,,,,,,,,,,,,,,,,44.68155241201949,29.115530758851193,96.04043351720996,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,0.0,985.0,7.0,206.0,13562.0,0.1,142.70499999999987,0.0,0.0,2469.4042599201202,,,,,,,,,,,,,,,,,,,,,58.062137116396435,40.80639259121109,131.00608090976095,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,1315.0,8.0,330.0,13892.0,0.1,194.20599999999965,0.0,0.0,2498.253653526306,,,,,,,,,,,,,,,,,,,,,71.62062028076627,53.96766684304274,170.91285009468646,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,1354.0,9.0,39.0,13931.0,0.1,13.108999999999991,0.0,0.0,2502.3097851276398,,,,,,,,,,,,,,,,,,,,,3.4584941232856963,4.082364019023805,13.00010594096786,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,1431.0,10.0,77.0,14008.0,0.1,57.504999999999995,0.0,0.0,2509.474886894226,,,,,,,,,,,,,,,,,,,,,23.912334459348937,17.82393483681867,55.77524496130782,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,1485.0,11.0,54.0,14062.0,0.1,39.605999999999995,0.0,0.0,2514.6208317279816,,,,,,,,,,,,,,,,,,,,,15.506737695465752,13.197811315919301,38.846289897950854,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,1727.0,12.0,242.0,14304.0,0.1,113.40999999999988,0.0,0.0,2536.0031583309174,,,,,,,,,,,,,,,,,,,,,48.8332009987565,28.055252666171985,101.79585527299166,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,2065.0,13.0,338.0,14642.0,0.1,161.60899999999978,0.0,0.0,2565.4219353199005,,,,,,,,,,,,,,,,,,,,,70.25880289838808,37.36490298668019,138.1376618062956,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,2470.0,14.0,405.0,15047.0,0.1,211.70999999999947,0.0,0.0,2600.928109407425,,,,,,,,,,,,,,,,,,,,,91.30569320455183,51.28027615129118,175.08118153404314,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,2708.0,15.0,238.0,15285.0,0.1,148.80500000000004,0.0,0.0,2621.8000605106354,,,,,,,,,,,,,,,,,,,,,67.37223249322055,38.213687284718546,133.0363483269191,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,2775.0,16.0,67.0,15352.0,0.1,37.80600000000001,0.0,0.0,2627.977401971817,,,,,,,,,,,,,,,,,,,,,13.401733341681174,11.375016539623635,36.98201090590827,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,2937.0,17.0,162.0,15514.0,0.1,132.605,0.0,0.0,2642.4924013614655,,,,,,,,,,,,,,,,,,,,,57.26401015285334,37.407016965162576,123.57525729456968,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,3213.0,18.0,276.0,15790.0,0.1,160.9059999999999,0.0,0.0,2666.9452650547028,,,,,,,,,,,,,,,,,,,,,68.17469506653664,42.497657618487764,142.37439056838227,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,3366.0,19.0,153.0,15943.0,0.1,97.10699999999999,0.0,0.0,2680.6187171936035,,,,,,,,,,,,,,,,,,,,,44.253340815439785,28.746015555781014,90.51718270346193,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,3593.0,20.0,227.0,16170.0,0.1,167.307,0.0,0.0,2700.6889028549194,,,,,,,,,,,,,,,,,,,,,70.45308387625555,45.96115110542626,151.61723280847423,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,186.0,1.0,186.0,16356.0,0.1,137.70899999999995,0.0,0.0,3030.685770750046,,,,,,,,,,,,,,,,,,,,,54.52122741893977,40.68350877046736,127.82357101854336,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,321.0,2.0,135.0,16491.0,0.1,85.00699999999986,0.0,0.0,3042.7961161136627,,,,,,,,,,,,,,,,,,,,,29.438821414790947,26.199801630794127,81.1950680500352,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,435.0,3.0,114.0,16605.0,0.1,68.51199999999994,0.0,0.0,3053.3488812446594,,,,,,,,,,,,,,,,,,,,,24.19652879821008,21.498703760609274,65.8853004325688,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,652.0,4.0,217.0,16822.0,0.1,136.205,0.0,0.0,3072.417883872986,,,,,,,,,,,,,,,,,,,,,60.705413923692916,33.999626111879785,123.27835861743496,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,0.0,728.0,5.0,76.0,16898.0,0.1,57.806999999999995,0.0,0.0,3079.4965522289276,,,,,,,,,,,,,,,,,,,,,22.808208371392634,18.821350195487764,56.1858917614052,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,908.0,6.0,180.0,17078.0,0.1,129.007,0.0,0.0,3095.600406885147,,,,,,,,,,,,,,,,,,,,,56.900941979667046,36.2377487194329,119.00271687469247,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,981.0,7.0,73.0,17151.0,0.1,53.806999999999995,0.0,0.0,3102.6621980667114,,,,,,,,,,,,,,,,,,,,,20.748580836411527,17.605004666444596,52.39709539263183,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,1071.0,8.0,90.0,17241.0,0.1,56.507000000000005,0.0,0.0,3110.8931937217712,,,,,,,,,,,,,,,,,,,,,20.801532280686526,16.90171497678798,54.74429594232692,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,1102.0,9.0,31.0,17272.0,0.1,11.906999999999993,0.0,0.0,3114.0788090229034,,,,,,,,,,,,,,,,,,,,,3.19940174184664,3.903881338563833,11.831469653840783,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
